Date/Time,WindSpeed,Theoretical_Power_Curve,ActivePower,Wind Direction
13 10 2018 08:40,8.772906303,1998.748682,1932.738037,35.33021927
13 10 2018 08:50,6.933822155,986.4739881,1119.965942,39.59185028
13 10 2018 09:00,8.102312088,1589.119665,1623.505005,34.43716049
13 10 2018 09:10,7.816804886,1426.898884,1541.447998,35.9657402
13 10 2018 09:20,9.173584938,2256.44136,2189.261963,37.23379898
13 10 2018 09:30,10.02968979,2810.424542,2505.290039,35.82342911
13 10 2018 09:40,8.830834389,2035.560303,2119.268066,36.22045898
13 10 2018 09:50,7.831260204,1434.897996,1511.781982,41.24647141
13 10 2018 10:00,7.797516823,1416.26318,1445.855957,39.5868187
13 10 2018 10:10,7.687446117,1356.415128,1488.064941,34.5124588
13 10 2018 10:20,7.147296906,1083.698579,1224.092041,26.52679062
13 10 2018 10:30,7.894454002,1470.146531,1477.77002,31.60041046
13 10 2018 10:40,8.685806274,1943.747514,1800.469971,30.80075073
13 10 2018 10:50,8.733688354,1973.929938,1992.531982,34.13204956
13 10 2018 11:00,10.52812004,3079.090168,2915.928955,30.88335991
13 10 2018 11:10,8.912791252,2087.929943,2156.819092,35.16487885
13 10 2018 11:20,9.506934166,2445.379175,2409.264893,33.25046158
13 10 2018 11:30,11.04265022,3287.293494,2983.5,39.75952911
13 10 2018 11:40,11.13082981,3316.704239,3031.51001,38.14572144
13 10 2018 11:50,11.07989979,3299.9286,3011.226074,40.6599884
13 10 2018 12:00,11.05832005,3292.646642,3034.284912,37.77539825
13 10 2018 12:10,11.40487003,3397.414411,3087.324951,41.20439911
13 10 2018 12:20,10.16187,2888.710283,2478.370117,39.45103073
13 10 2018 12:30,7.584866047,1301.990661,1396.317993,29.20144081
13 10 2018 12:40,9.148038864,2239.829632,2005.626953,27.0475502
13 10 2018 12:50,7.931746006,1491.155995,1478.608032,33.57603073
13 10 2018 13:00,7.949429035,1501.171088,1546.557007,33.68276978
13 10 2018 13:10,10.47716999,3054.832757,2786.285889,42.85002899
13 10 2018 13:20,10.16102982,2888.229337,2822.409912,38.82666016
13 10 2018 13:30,9.014152527,2153.118469,2230.043945,36.72153091
13 10 2018 13:40,9.06758976,2187.651516,2169.285889,31.02106094
13 10 2018 13:50,9.300695419,2339.356213,2205.437012,38.91682053
13 10 2018 14:00,7.994948864,1527.105444,1658.69397,36.0460701
13 10 2018 14:10,9.516428947,2452.85317,2451.542969,30.14063072
13 10 2018 14:20,8.692968369,1948.253539,1999.329956,31.63504028
13 10 2018 14:30,10.42247009,3028.010987,2674.224121,38.79272842
13 10 2018 14:40,9.082736969,2197.459139,2131.568115,37.46902847
13 10 2018 14:50,8.567456245,1869.751764,1909.677002,34.44960022
13 10 2018 15:00,8.462504387,1804.922702,1850.720947,34.39286041
13 10 2018 15:10,9.098269463,2207.524496,2214.843018,30.95406914
13 10 2018 15:20,9.355088234,2374.947066,2131.686035,33.3708992
13 10 2018 15:30,9.778188705,2646.291641,2374.157959,32.33036041
13 10 2018 15:40,7.374067783,1193.688935,1261.878052,34.85248947
13 10 2018 15:50,7.324643135,1169.096963,1180.560059,33.39328003
13 10 2018 16:00,7.454885006,1234.676971,1203.647949,38.24610138
13 10 2018 16:10,8.094323158,1584.465508,1630.852051,32.18447113
13 10 2018 16:20,9.758592606,2632.63145,2292.954102,35.50072098
13 10 2018 16:30,9.568020821,2492.892793,2289.812988,36.63162994
13 10 2018 16:40,8.967403412,2122.998746,2036.56897,34.73390961
13 10 2018 16:50,8.585183144,1880.77734,1752.727051,37.45550919
13 10 2018 17:00,9.712044716,2599.661502,2306.393066,38.30197144
13 10 2018 17:10,8.832510948,2036.628308,1989.119019,41.71556854
13 10 2018 17:20,8.137366295,1609.614484,1624.265015,41.58105087
13 10 2018 17:30,7.505948067,1261.051739,1203.677002,41.13491821
13 10 2018 17:40,8.144194603,1613.620428,1579.241943,39.69704819
13 10 2018 17:50,9.089748383,2202.001648,1962.208984,40.85816956
13 10 2018 18:00,8.040151596,1553.073063,1419.963013,44.98838043
13 10 2018 18:10,7.240732193,1128.146646,1034.093994,46.69942093
13 10 2018 18:20,6.027763844,633.3957067,560.7744141,43.51182938
13 10 2018 18:30,4.922534943,317.1945644,308.2814026,40.22169876
13 10 2018 18:40,4.883079052,307.78697,285.5690918,49.77185059
13 10 2018 18:50,5.745759964,542.5546756,490.8301086,48.36872101
13 10 2018 19:00,6.527665138,816.8549954,724.1928711,37.82389069
13 10 2018 19:10,7.7100811,1368.602398,1277.444946,41.30289078
13 10 2018 19:20,6.626365185,856.3136217,808.4318848,40.20883179
13 10 2018 19:30,7.735745907,1382.496924,1384.977051,38.40246964
13 10 2018 19:40,6.570603848,833.8863192,850.4470825,35.83943939
13 10 2018 19:50,6.885309219,965.1838119,885.0142822,35.94158936
13 10 2018 20:00,6.440083981,782.7525961,822.4534302,39.15874863
13 10 2018 20:10,6.271296978,719.3996025,728.8834229,40.77780914
13 10 2018 20:20,6.717998981,893.9404417,878.5795898,38.44266129
13 10 2018 20:30,6.308137894,732.9639976,670.9016113,36.33581161
13 10 2018 20:40,6.33527422,743.0490413,731.9550781,31.63952065
13 10 2018 20:50,7.704995155,1365.858495,1431.781006,35.34236908
13 10 2018 21:00,9.069611549,2188.96013,1967.769043,37.34812927
13 10 2018 21:10,8.475378036,1812.832185,1788.80896,39.73270035
13 10 2018 21:20,7.37841177,1195.867389,1190.134033,50.76539993
13 10 2018 21:30,7.805080891,1420.428951,1406.494019,46.21242905
13 10 2018 21:40,9.551868439,2480.460584,2215.923096,52.19625092
13 10 2018 21:50,8.776088715,2000.766375,1878.828979,48.34677887
13 10 2018 22:00,8.278229713,1693.123491,1693.781982,47.74131012
13 10 2018 22:10,8.438862801,1790.429685,1651.008057,51.60150146
13 10 2018 22:20,7.977118015,1516.920452,1493.89502,45.97850037
13 10 2018 22:30,7.258813858,1136.887018,1128.319946,45.13254929
13 10 2018 22:40,6.972476959,1003.646892,997.4761963,38.32278824
13 10 2018 22:50,7.344223022,1178.796803,1099.287964,42.29545975
13 10 2018 23:00,7.29527998,1154.653714,1068.453003,40.68095016
13 10 2018 23:10,7.10095787,1062.091312,1032.137939,40.54653168
13 10 2018 23:20,7.164300919,1091.699224,1023.495972,50.48991013
13 10 2018 23:30,7.29501915,1154.525967,1068.880005,51.62913895
13 10 2018 23:40,6.895244122,969.5202224,880.9196777,55.47492981
13 10 2018 23:50,8.095932007,1585.402282,1420.328003,56.73133087
14 10 2018 00:00,7.420427799,1217.081918,1095.034058,57.54764175
14 10 2018 00:10,7.467208862,1241.013635,1106.307007,53.18357086
14 10 2018 00:20,7.483782768,1249.572198,1090.495972,53.39202118
14 10 2018 00:30,6.796634197,927.0090164,916.109375,53.68138885
14 10 2018 00:40,6.778624058,919.3707808,859.2210083,52.20301819
14 10 2018 00:50,6.57952404,837.4504169,817.8181152,47.5449295
14 10 2018 01:00,7.901413918,1474.055998,1342.880005,50.51612091
14 10 2018 01:10,6.580912113,838.005833,843.8527222,48.69488907
14 10 2018 01:20,5.754927158,545.4121168,469.3648071,51.11254883
14 10 2018 01:30,5.346620083,425.9403879,394.8192139,44.30157089
14 10 2018 01:40,6.352804184,749.6063497,674.2476807,47.77109909
14 10 2018 01:50,6.584531784,839.4552112,777.6375122,46.54951096
14 10 2018 02:00,6.422801971,776.1232789,688.7540283,43.85655975
14 10 2018 02:10,6.5204072,813.9965594,714.4121704,47.12139893
14 10 2018 02:20,5.686058998,524.1499036,513.6621704,44.46588898
14 10 2018 02:30,5.843567848,573.4795373,577.7246094,42.00130081
14 10 2018 02:40,5.685713768,524.044497,470.5179138,40.67309952
14 10 2018 02:50,6.7209692,895.1763243,839.5662231,43.21471024
14 10 2018 03:00,6.231227875,704.8125453,673.015686,44.14002991
14 10 2018 03:10,6.353388786,749.8256022,733.0479126,45.00635147
14 10 2018 03:20,5.812800884,563.6468409,501.2215881,53.0280304
14 10 2018 03:30,5.779295921,553.0489247,511.6572876,50.26208115
14 10 2018 03:40,5.718984127,534.2565349,477.8132019,53.45798111
14 10 2018 03:50,5.735025883,539.2194962,511.4837036,48.81549835
14 10 2018 04:00,6.091620922,655.3333186,630.1021118,48.08715057
14 10 2018 04:10,8.066494942,1568.302494,1401.895996,40.49829102
14 10 2018 04:20,7.213075161,1114.8655,1109.70105,42.1247406
14 10 2018 04:30,6.24406004,709.4652778,681.7723999,39.5944519
14 10 2018 04:40,7.323525906,1168.545157,1125.004028,44.92506027
14 10 2018 04:50,6.838181019,944.7769601,912.3582153,45.01890945
14 10 2018 05:00,6.042564869,638.4416915,641.4478149,43.18164825
14 10 2018 05:10,5.778781891,552.887218,498.1687927,45.98817825
14 10 2018 05:20,6.452330112,787.4700321,757.5800781,40.99932098
14 10 2018 05:30,6.868908882,958.05174,882.1469116,45.28683853
14 10 2018 05:40,6.110013008,661.7325923,656.3394775,42.05139923
14 10 2018 05:50,6.334527016,742.7702805,704.8410034,39.51958084
14 10 2018 06:00,5.666986942,518.3442284,452.2414856,35.3925209
14 10 2018 06:10,6.572966099,834.8292935,787.7186279,36.70455933
14 10 2018 06:20,6.073616982,649.1040987,648.8425903,40.82474136
14 10 2018 06:30,5.394427776,439.136601,384.4354858,39.17089081
14 10 2018 06:40,6.022412777,631.577178,618.8532715,31.51795006
14 10 2018 06:50,6.544925213,823.6762542,780.5192871,32.89266968
14 10 2018 07:00,6.90840292,975.2824502,964.9229126,40.22158051
14 10 2018 07:10,6.092234135,655.546095,653.359314,42.76086044
14 10 2018 07:20,6.043702126,638.8303752,617.8599854,44.09817123
14 10 2018 07:30,6.877852917,961.9371966,909.2811279,55.25444031
14 10 2018 07:40,6.978236198,1006.221541,903.9213867,52.98038101
14 10 2018 07:50,6.386446953,762.284386,703.2059937,48.40449142
14 10 2018 08:00,6.339385033,744.5837525,689.4151001,41.84373093
14 10 2018 08:10,5.854575157,577.0209528,575.585022,34.25091934
14 10 2018 08:20,5.833152771,570.1401531,510.6874084,37.56261063
14 10 2018 08:30,3.86034894,102.7471899,131.991394,30.65943909
14 10 2018 08:40,6.392168999,764.4529637,774.3173828,45.08192825
14 10 2018 08:50,7.365828991,1189.564891,1382.852051,25.92457962
14 10 2018 09:00,6.154720783,677.438791,716.8657227,40.81164932
14 10 2018 09:10,7.828074932,1433.1333,1414.95105,52.31798935
14 10 2018 09:20,6.960418224,998.2695804,1067.276001,49.90592957
14 10 2018 09:30,7.480254173,1247.746543,1210.91394,43.98794937
14 10 2018 09:40,7.517889023,1267.192687,1312.670044,41.49369049
14 10 2018 09:50,7.792057037,1413.26046,1457.921997,50.07067871
14 10 2018 10:00,7.105142117,1064.030682,1018.955994,56.64342117
14 10 2018 10:10,6.372292995,756.9355605,737.5546265,51.30315018
14 10 2018 10:20,6.91037178,976.1464449,1000.856995,38.68180084
14 10 2018 10:30,7.187053204,1102.465565,1092.531006,51.38132095
14 10 2018 10:40,7.433093071,1223.528443,1121.625,54.49126816
14 10 2018 10:50,6.099351883,658.0187972,639.0391235,52.78192902
14 10 2018 11:00,6.466701984,793.0274051,767.0991211,52.91698837
14 10 2018 11:10,5.536937237,479.6885846,556.6392212,51.93815994
14 10 2018 11:20,6.853041172,951.1824383,921.1343994,40.03401184
14 10 2018 11:30,6.395614147,765.7603513,712.7529907,36.88248062
14 10 2018 11:40,6.383879185,761.3123974,758.8624878,30.79891014
14 10 2018 11:50,6.595413208,843.8212287,842.934082,26.20656013
14 10 2018 12:00,7.890639782,1468.006313,1579.057983,13.35883045
14 10 2018 12:10,7.676508904,1350.548964,1298.406006,28.79059982
14 10 2018 12:20,5.875150204,583.6742379,573.1013184,29.67032051
14 10 2018 12:30,8.561185837,1865.85684,1809.649048,40.65338135
14 10 2018 12:40,7.620831013,1320.919219,1312.88501,39.1217804
14 10 2018 12:50,6.984930038,1009.219254,1138.86499,25.09944916
14 10 2018 13:00,10.79172039,3193.839027,2966.031982,26.43643951
14 10 2018 13:10,9.855085373,2698.655867,2280.041016,31.40917015
14 10 2018 13:20,9.025713921,2160.580726,2138.309082,30.86074066
14 10 2018 13:30,10.56365967,3095.602429,2925.395996,26.78824997
14 10 2018 13:40,11.42490005,3402.703326,3264.813965,28.25219917
14 10 2018 13:50,11.84893036,3496.479333,3268.212891,34.34012985
14 10 2018 14:00,9.2663517,2316.915065,2457.145996,35.96606064
14 10 2018 14:10,10.45055962,3041.886111,2966.771973,35.75379181
14 10 2018 14:20,11.09737015,3305.747794,3285.738037,32.39986038
14 10 2018 14:30,10.34057045,2986.313576,2787.488037,35.1791687
14 10 2018 14:40,9.877444267,2713.51543,2594.280029,33.46994019
14 10 2018 14:50,9.550697327,2479.555548,2529.324951,33.22465134
14 10 2018 15:00,9.631733894,2541.023367,2423.100098,30.45339012
14 10 2018 15:10,10.81871033,3204.607138,3081.858887,27.1008606
14 10 2018 15:20,10.64015961,3130.026653,2758.458984,28.85040092
14 10 2018 15:30,9.663269043,2564.315846,2574.513916,30.65929031
14 10 2018 15:40,10.37545967,3004.304637,2738.61792,27.93471909
14 10 2018 15:50,9.660515785,2562.296086,2423.834961,30.54692078
14 10 2018 16:00,9.723549843,2607.879348,2498.466064,30.79847908
14 10 2018 16:10,9.691856384,2585.131588,2409.245117,32.67045975
14 10 2018 16:20,9.904850006,2731.507036,2580.843018,30.68700027
14 10 2018 16:30,10.07338047,2836.890375,2593.9729,30.89678955
14 10 2018 16:40,9.500558853,2440.342242,2208.500977,32.38861084
14 10 2018 16:50,9.093678474,2204.548589,2244.60498,30.73804092
14 10 2018 17:00,8.830401421,2035.284516,2019.66394,33.29325104
14 10 2018 17:10,8.450118065,1797.324267,1822.244019,31.98999023
14 10 2018 17:20,8.215149879,1655.505315,1580.760986,35.76198959
14 10 2018 17:30,8.027150154,1545.58263,1503.82605,40.86573029
14 10 2018 17:40,8.391048431,1761.248579,1716.381958,43.53013992
14 10 2018 17:50,8.25981617,1682.106262,1645.204956,47.15832901
14 10 2018 18:00,7.615635872,1318.174666,1318.760986,50.36611176
14 10 2018 18:10,8.398844719,1765.994518,1714.708008,46.61782074
14 10 2018 18:20,7.919175148,1484.056857,1367.584961,47.71092987
14 10 2018 18:30,8.166109085,1626.506681,1548.125977,47.30747986
14 10 2018 18:40,6.396411896,766.0632709,725.4318848,44.00133133
14 10 2018 18:50,7.111559868,1067.009755,1026.760986,47.29608917
14 10 2018 19:00,7.52594614,1271.34714,1244.503052,51.77246094
14 10 2018 19:10,7.496575832,1256.207276,1206.837036,54.16868973
14 10 2018 19:20,7.138616085,1079.629078,1007.705017,57.53926086
14 10 2018 19:30,7.39447403,1203.946555,1081.880005,55.64823151
14 10 2018 19:40,7.139356136,1079.975615,983.006897,54.72843933
14 10 2018 19:50,8.116397858,1597.340825,1464.017944,55.99731064
14 10 2018 20:00,7.158277988,1088.860897,1013.702026,55.8373909
14 10 2018 20:10,7.616306782,1318.528907,1198.581055,54.97204971
14 10 2018 20:20,8.186307907,1638.423812,1457.983032,56.23342133
14 10 2018 20:30,7.764307976,1398.053572,1273.060059,57.64110947
14 10 2018 20:40,7.154479027,1087.073135,957.9152832,57.91981888
14 10 2018 20:50,7.591923237,1305.691674,1192.166992,59.64123154
14 10 2018 21:00,7.808896065,1422.532617,1344.848022,58.81438065
14 10 2018 21:10,7.445590019,1229.912965,1138.375,57.85435104
14 10 2018 21:20,7.166945934,1092.947242,996.7133179,56.7493515
14 10 2018 21:30,6.54895401,825.2732496,708.317627,59.19458008
14 10 2018 21:40,6.3827281,760.8769055,645.2432251,59.58731842
14 10 2018 21:50,5.878456116,584.7473581,491.282196,59.9967308
14 10 2018 22:00,6.029551983,634.0040778,552.6317139,63.77605057
14 10 2018 22:10,5.478497028,462.8354044,409.5708923,64.3291626
14 10 2018 22:20,5.353172779,427.7372583,369.2832031,65.07286072
14 10 2018 22:30,5.419754028,446.2091827,379.7486877,63.15402985
14 10 2018 22:40,5.78942585,556.241105,436.6362915,60.96908951
14 10 2018 22:50,5.599799156,498.1723713,409.4006042,63.37541962
14 10 2018 23:00,5.662201881,516.8931855,407.6812134,64.55098724
14 10 2018 23:10,5.743991852,542.0045161,427.1704102,61.78594971
14 10 2018 23:20,5.734972,539.2027833,443.3313904,62.00053024
14 10 2018 23:30,5.979969978,618.2589013,486.4432983,60.88607025
14 10 2018 23:40,6.265993118,717.4588297,551.4868774,60.4444313
14 10 2018 23:50,7.066774845,1046.333747,842.0786743,60.77075958
15 10 2018 00:00,7.864109039,1453.164379,1209.468018,59.71815109
15 10 2018 00:10,8.217048645,1656.632499,1419.402954,61.08533096
15 10 2018 00:20,8.08313942,1577.960642,1361.869995,59.84012985
15 10 2018 00:30,7.623869896,1322.526243,1102.031006,59.00616074
15 10 2018 00:40,6.714033127,892.2918858,820.5280762,59.73205185
15 10 2018 00:50,6.660096169,870.0519376,748.6973267,58.31079102
15 10 2018 01:00,7.1394701,1080.028987,898.0977783,61.41899872
15 10 2018 01:10,7.730622768,1379.71694,1196.310059,59.60084915
15 10 2018 01:20,7.599912167,1309.889139,1201.411011,54.87501144
15 10 2018 01:30,7.879563808,1461.800579,1309.879028,56.03327942
15 10 2018 01:40,7.897909164,1472.086667,1321.391968,56.31460953
15 10 2018 01:50,7.201697826,1109.432598,977.0172119,59.76869965
15 10 2018 02:00,7.285602093,1149.920237,1004.937988,59.87239075
15 10 2018 02:10,7.860886097,1451.366768,1266.574951,55.40496063
15 10 2018 02:20,8.589471817,1883.447916,1686.175049,53.0574913
15 10 2018 02:30,8.832567215,2036.664153,1767.973999,53.3742485
15 10 2018 02:40,8.215035439,1655.437389,1449.739014,51.73136902
15 10 2018 02:50,8.25757885,1680.769635,1496.352051,53.9215889
15 10 2018 03:00,8.614665031,1899.16029,1704.987061,51.62459946
15 10 2018 03:10,8.709442139,1958.629572,1797.44104,50.57081985
15 10 2018 03:20,9.68126297,2577.45108,2242.476074,52.58414078
15 10 2018 03:30,9.018083572,2155.655166,1929.583984,50.6897316
15 10 2018 03:40,8.016111374,1539.236496,1535.979004,49.99634171
15 10 2018 03:50,7.213116169,1114.885115,1117.911011,50.84365082
15 10 2018 04:00,8.362195015,1743.726244,1550.19104,51.12297058
15 10 2018 04:10,7.761834145,1396.702308,1369.706055,49.47671127
15 10 2018 04:20,8.077383995,1574.617884,1471.901001,53.31579971
15 10 2018 04:30,8.230755806,1664.779234,1551.083008,54.47903061
15 10 2018 04:40,8.948932648,2111.12331,1914.616943,55.56890869
15 10 2018 04:50,8.249566078,1675.986217,1541.937988,58.34246063
15 10 2018 05:00,8.603045464,1891.908297,1710.515015,60.73345947
15 10 2018 05:10,8.53685379,1850.76825,1646.125977,63.05432892
15 10 2018 05:20,8.394007683,1763.04944,1641.385986,62.79064941
15 10 2018 05:30,7.823132992,1430.397691,1391.718994,64.23856354
15 10 2018 05:40,8.507598877,1832.681604,1666.911987,62.88433838
15 10 2018 05:50,8.586606979,1881.663834,1823.442993,62.4092598
15 10 2018 06:00,8.693451881,1948.557851,1811.988037,58.61159897
15 10 2018 06:10,9.293010712,2334.332592,2135.760986,60.04993057
15 10 2018 06:20,9.834589005,2684.890059,2404.153076,60.58570099
15 10 2018 06:30,9.404431343,2407.278238,2210.989014,57.79241943
15 10 2018 06:40,10.49055958,3061.274873,2679.785889,58.58372116
15 10 2018 06:50,8.405654907,1770.14408,1645.119995,55.18159866
15 10 2018 07:00,7.438913822,1226.499253,1221.563965,55.02899933
15 10 2018 07:10,7.713572979,1370.488126,1267.401978,57.77338028
15 10 2018 07:20,8.115362167,1596.735689,1527.074951,52.76713943
15 10 2018 07:30,7.751999855,1391.337819,1299.636963,54.56914902
15 10 2018 07:40,7.605312824,1312.731388,1243.008057,52.16424179
15 10 2018 07:50,6.73074913,899.2529431,849.1226196,55.09830093
15 10 2018 08:00,6.074265003,649.3277082,594.7531738,45.67517853
15 10 2018 08:10,7.202664852,1109.893682,1059.421021,53.4405098
15 10 2018 08:20,7.069769859,1047.708276,983.4144287,53.11751938
15 10 2018 08:30,6.282317162,723.4417633,690.1901855,52.42380905
15 10 2018 08:40,7.207817078,1112.352455,1073.39502,51.59698105
15 10 2018 08:50,6.136654854,671.06636,603.2438965,51.29344177
15 10 2018 09:00,6.439176083,782.4035136,723.5449829,52.70055008
15 10 2018 09:10,7.076178074,1050.653181,1005.411011,52.44641113
15 10 2018 09:20,6.991079807,1011.978305,976.3568726,49.17100906
15 10 2018 09:30,7.876755238,1460.229145,1377.427002,55.04959869
15 10 2018 09:40,7.737803936,1383.614573,1295.276978,51.2476387
15 10 2018 09:50,6.959610939,997.9102419,973.5396729,54.7924881
15 10 2018 10:00,6.107557774,660.8762368,651.1989136,58.94609833
15 10 2018 10:10,7.604959011,1312.545068,1170.635986,59.16743088
15 10 2018 10:20,7.122834206,1072.256414,955.9331055,59.85760117
15 10 2018 10:30,6.979791164,1006.9174,927.6015015,56.4510498
15 10 2018 10:40,6.412221909,772.0809643,722.1293945,52.87628174
15 10 2018 10:50,6.885690212,965.3498859,986.0637817,49.72766113
15 10 2018 11:00,6.782560825,921.0371058,895.9614868,53.85889816
15 10 2018 11:10,6.544508934,823.5113469,812.5620728,50.06277084
15 10 2018 11:20,6.941587925,989.9090607,981.3151855,46.60911942
15 10 2018 11:30,6.475603104,796.4807532,792.9058838,45.20872879
15 10 2018 11:40,6.385624886,761.973127,735.7354126,46.89480972
15 10 2018 11:50,7.250585079,1132.903709,1114.579956,40.12659836
15 10 2018 12:00,8.299017906,1705.596625,1556.656006,40.79962921
15 10 2018 12:10,7.840434074,1439.986977,1394.45105,45.20790863
15 10 2018 12:20,7.124090195,1072.841948,1015.328003,43.39400101
15 10 2018 12:30,6.878479958,962.2099606,923.3839722,50.77021027
15 10 2018 12:40,6.911183834,976.5029374,927.7927246,52.19416046
15 10 2018 12:50,6.897418976,970.471122,991.4365845,45.57242966
15 10 2018 13:00,6.721103191,895.2321011,852.9047852,48.2695694
15 10 2018 13:10,6.947920799,992.7158709,1009.559998,46.05149841
15 10 2018 13:20,7.585711956,1302.43394,1309.281982,43.41812134
15 10 2018 13:30,7.711455822,1369.344614,1279.105957,50.95761108
15 10 2018 13:40,7.724783897,1376.552456,1362.660034,45.96020889
15 10 2018 13:50,7.921883106,1485.584668,1431.807983,46.8028717
15 10 2018 14:00,8.347564697,1734.867039,1638.712036,44.22723007
15 10 2018 14:10,8.442170143,1792.454654,1664.612061,43.89939117
15 10 2018 14:20,8.663718224,1929.870357,1831.150024,42.36170959
15 10 2018 14:30,8.946434975,2109.518601,1933.073975,41.65893173
15 10 2018 14:40,8.89436245,2076.12618,1937.447021,43.43619156
15 10 2018 14:50,7.947103977,1499.852328,1444.511963,42.59661102
15 10 2018 15:00,9.131280899,2228.943261,2074.646973,44.6803894
15 10 2018 15:10,8.594938278,1886.853672,1746.906982,44.84186935
15 10 2018 15:20,8.027050018,1545.525007,1491.706055,44.94124985
15 10 2018 15:30,8.524348259,1843.029406,1691.957031,43.29375076
15 10 2018 15:40,7.671156883,1347.683845,1316.401001,43.19441986
15 10 2018 15:50,6.826393127,939.7147159,901.0994263,42.51274109
15 10 2018 16:00,6.681428909,878.8079364,845.7783203,44.39400101
15 10 2018 16:10,6.175993919,684.987263,680.3134155,46.70964813
15 10 2018 16:20,7.068026066,1046.907839,998.3886108,52.15890884
15 10 2018 16:30,7.660427094,1341.950619,1248.386963,51.75997162
15 10 2018 16:40,6.799592018,928.2671368,853.053772,51.41564178
15 10 2018 16:50,6.448422909,785.963113,751.0217896,52.22594833
15 10 2018 17:00,6.156700134,678.1390929,635.1444702,50.69873047
15 10 2018 17:10,6.740684986,903.406007,842.1834106,52.67591095
15 10 2018 17:20,6.7446208,905.0543259,855.5501709,54.34780121
15 10 2018 17:30,6.915710926,978.4918265,888.74823,57.99195099
15 10 2018 17:40,6.684258938,879.9734587,771.6508179,58.58483124
15 10 2018 17:50,6.255390167,713.5881044,603.9356079,57.09674835
15 10 2018 18:00,6.238965988,707.6161413,618.3585815,57.43350983
15 10 2018 18:10,6.438092232,781.9868967,660.5006714,58.68624878
15 10 2018 18:20,6.951982021,994.5184891,876.3983154,59.99081039
15 10 2018 18:30,7.153831005,1086.768374,924.5205078,60.75880814
15 10 2018 18:40,6.76488018,913.5677543,818.5535889,61.65171051
15 10 2018 18:50,6.171702862,683.460743,590.7874756,61.73786926
15 10 2018 19:00,6.084465981,652.8536193,549.1456299,59.13677979
15 10 2018 19:10,6.300343037,730.0818081,630.3712158,59.28969955
15 10 2018 19:20,6.33026886,741.1828364,636.6348877,59.69997025
15 10 2018 19:30,6.466874123,793.0941062,689.2072754,62.66817093
15 10 2018 19:40,6.409690857,771.1157442,663.6011963,62.45991898
15 10 2018 19:50,6.000851154,624.2806146,538.222229,63.875
15 10 2018 20:00,5.69666481,527.3937935,426.9486084,61.68531036
15 10 2018 20:10,6.277647972,721.7275253,585.1473999,67.30296326
15 10 2018 20:20,6.186440945,688.7119757,588.2570801,66.81848145
15 10 2018 20:30,5.922150135,599.0380641,491.9436035,69.3839035
15 10 2018 20:40,5.538822174,480.2374327,392.8205872,64.14788055
15 10 2018 20:50,5.699324131,528.2089046,440.4742126,68.85228729
15 10 2018 21:00,5.890007019,588.5057964,484.9151001,69.2158432
15 10 2018 21:10,5.807504177,561.9638556,441.041687,72.84417725
15 10 2018 21:20,5.109231949,363.2946257,284.6882019,70.94468689
15 10 2018 21:30,4.99194622,334.0235158,257.504303,70.15892792
15 10 2018 21:40,4.649096012,254.2428612,196.9160004,69.74285126
15 10 2018 21:50,4.490184784,219.9250357,170.3641968,72.22319031
15 10 2018 22:00,4.326100826,186.0703138,142.5023956,70.34561157
15 10 2018 22:10,4.312510967,183.3340352,137.4411011,62.36262894
15 10 2018 22:20,4.036451817,129.7973535,100.338501,59.82535934
15 10 2018 22:30,3.85333395,101.5609928,92.79679108,62.05141068
15 10 2018 22:40,3.937177896,116.2538855,82.77438354,61.84812164
15 10 2018 22:50,3.960551023,120.5502942,92.32385254,63.34970093
15 10 2018 23:00,4.539463997,230.3999449,179.642807,66.14053345
15 10 2018 23:10,4.656672001,255.9187717,204.6490021,73.20883942
15 10 2018 23:20,4.304474831,181.7206801,145.5646057,73.89787292
15 10 2018 23:30,3.883234978,106.6718414,67.41583252,72.06461334
15 10 2018 23:40,3.69333005,76.64308619,50.28319168,75.46579742
15 10 2018 23:50,3.059721947,18.19643917,22.29174042,76.22527313
16 10 2018 00:00,4.468867779,215.4389769,156.0332031,70.1687088
16 10 2018 00:10,3.799530983,92.72497487,62.69498825,73.4213028
16 10 2018 00:20,3.330521107,35.31621157,35.22972107,75.61888885
16 10 2018 00:30,3.575903893,60.96214803,45.7820816,81.66236115
16 10 2018 00:40,3.601896048,64.24298169,43.76705933,80.66307831
16 10 2018 00:50,4.154656887,152.2604682,116.4672012,77.36451721
16 10 2018 01:00,4.002196789,123.4079752,84.85852051,72.98683167
16 10 2018 01:10,4.502129078,222.4504899,162.1134949,75.79219055
16 10 2018 01:20,3.982918024,124.7436041,102.243103,80.94779968
16 10 2018 01:30,2.914932013,0,0.002399999,88.97579193
16 10 2018 01:40,4.515705109,225.3313609,0,74.72073364
16 10 2018 01:50,4.709153175,267.6315262,77.00347137,76.47814178
16 10 2018 02:00,4.766255856,280.5845331,211.429306,67.8826828
16 10 2018 02:10,5.089968204,358.413274,286.9414063,61.31523895
16 10 2018 02:20,5.152966022,374.4865289,297.5426941,60.47863007
16 10 2018 02:30,5.353608131,427.8567727,350.0470886,63.5521698
16 10 2018 02:40,5.500156879,469.0450303,377.2200928,57.97467041
16 10 2018 02:50,5.333851814,422.4498273,350.2369995,55.58806992
16 10 2018 03:00,5.563735008,487.5226543,405.2897034,58.04655075
16 10 2018 03:10,5.439630032,451.7998834,367.0114136,61.2461586
